4.181232028305450191e-44,7.589324349325407718e-32,8.697244215604380134e-27,1.000000000000000000e+00
1.798451247744934571e-31,5.758050617471476542e-31,2.912531738408798219e-40,1.000000000000000000e+00
2.057599245591917114e-54,5.006276857419844673e-30,4.992462325193133866e-19,1.000000000000000000e+00
2.549511123179017500e-47,2.990349238196648914e-36,1.860728404236729988e-30,1.000000000000000000e+00
1.092516342421731835e-47,1.000000000000000000e+00,5.071433410782193675e-46,6.214875567588161317e-43
1.050767024264448789e-34,4.721334110314911816e-31,1.133002852530128951e-37,1.000000000000000000e+00
9.999999980108766895e-01,2.763365601716233340e-15,1.701064531631262834e-64,1.989120582980011578e-09
3.801533598061426644e-86,1.249754495087983732e-17,1.000000000000000000e+00,6.464261951946577071e-20
9.733573732690459871e-65,1.320551670056916253e-13,9.999999999901995063e-01,9.668412185436792284e-12
5.258870828727161901e-43,8.956740281098874117e-40,1.330533441845727662e-41,1.000000000000000000e+00
8.288244596768087832e-32,1.000000000000000000e+00,1.699310156993064531e-33,2.047942034510341360e-23
1.313649006805510738e-101,3.874193377507818180e-24,1.000000000000000000e+00,2.969643151249964047e-21
2.022785940872866080e-43,3.108103428190175117e-30,1.670292848041122302e-35,1.000000000000000000e+00
7.647724324122444085e-29,1.000000000000000000e+00,1.345971432959479277e-28,4.240595858779066083e-26
1.000000000000000000e+00,1.841316491834653624e-17,4.098739344717681086e-86,6.227035407841838802e-20
5.066686521076750741e-27,1.000000000000000000e+00,7.312108285611368761e-43,1.987926290213568464e-32
4.770022140839383257e-27,1.000000000000000000e+00,8.324423249498324293e-37,1.750260360404144860e-21
9.999999999996923572e-01,3.076244358452203305e-13,5.870575691395999844e-72,2.028947565004403911e-17
9.035361710060771270e-77,7.343639988460270551e-14,9.999999999999266143e-01,1.474303494379412033e-18
4.527299634585412474e-92,3.885365372141477239e-20,1.000000000000000000e+00,4.747533668430901853e-21
9.676979514055986333e-28,4.738138685325280720e-30,6.017998978456461747e-34,1.000000000000000000e+00
4.783293142411949341e-34,1.000000000000000000e+00,1.032633706005703346e-27,3.082851933405116421e-26
4.930470535192633772e-45,5.565564241376011589e-24,8.271639080655362576e-17,9.999999999999998890e-01
3.538299905832817013e-28,1.736301601024546543e-28,5.854852599742970062e-37,1.000000000000000000e+00
3.477760128377773439e-110,1.115708738301093472e-19,1.000000000000000000e+00,3.966458850111846726e-30
2.724270974996340842e-20,1.000000000000000000e+00,3.107357625263853396e-39,1.062428882120497273e-25
1.446050936089213176e-86,1.955085586746092438e-17,1.000000000000000000e+00,3.859207900308056228e-21
4.557691924361901011e-28,1.000000000000000000e+00,4.724376097105201222e-57,1.528674441566227932e-36
3.863516759912315054e-36,1.000000000000000000e+00,1.564231284413980851e-35,7.211995724655386835e-27
1.100580188053948655e-33,1.910087694137077026e-24,1.689318526789142057e-26,1.000000000000000000e+00
8.805557186790657897e-39,1.000000000000000000e+00,2.662501754093484161e-26,6.723234600708628756e-27
1.343774984362511095e-12,1.957402438491244503e-20,7.095951795333526632e-48,9.999999999986561861e-01
2.070882292880989373e-100,2.322213585419418640e-18,1.000000000000000000e+00,1.695384241596088151e-26
4.933806168148638989e-32,4.886176223267995169e-32,2.167181689122911756e-46,1.000000000000000000e+00
3.321900818978606898e-91,3.160879723916126021e-17,1.000000000000000000e+00,1.275329193979930572e-22
3.865418811986869261e-93,1.274048921892940982e-24,9.999999999999998890e-01,1.703222551428498791e-16
1.535887887728584213e-50,7.973231913599322658e-38,6.918624182099478845e-31,1.000000000000000000e+00
4.858459211075081008e-85,8.016979389384890120e-17,9.999999999999998890e-01,4.829252219237235730e-21
3.920001711256084186e-56,1.000000000000000000e+00,1.631293199194539512e-39,2.048283781402074308e-49
1.718773226563283940e-19,2.949841058986583291e-27,8.794467865392006180e-43,1.000000000000000000e+00
1.103535210752349982e-58,1.000000000000000000e+00,1.689979804649112262e-24,1.062901929226999861e-36
9.999999999999952260e-01,4.725949664446488123e-15,3.496598721639440093e-81,4.948977074106362724e-20
1.494848383005323855e-42,1.000000000000000000e+00,1.114604440911163396e-34,1.106733822041767709e-35
3.604208107373035814e-116,4.368370641884882853e-30,1.000000000000000000e+00,8.722983796897692904e-21
1.381843664440387075e-33,1.709325418696805833e-24,1.695068702367740300e-26,1.000000000000000000e+00
3.099560104781984031e-37,7.158056691447011304e-20,1.396441488576414506e-15,9.999999999999985567e-01
6.845621549374407766e-37,2.372215872045791405e-25,9.482686412643797844e-24,1.000000000000000000e+00
7.092925433690608347e-94,1.022538632272916790e-22,1.000000000000000000e+00,4.902275748260902398e-19
8.565685711630958933e-20,9.285975897052764484e-24,5.232409006761657041e-37,1.000000000000000000e+00
1.000000000000000000e+00,3.401928629309444027e-26,1.908103954998074146e-100,5.828327785387898034e-18
1.423408211471468416e-32,1.000000000000000000e+00,9.220864111138964296e-19,1.386892256132351681e-24
7.083069119800228173e-39,1.000000000000000000e+00,1.735077250930673735e-34,7.463836922826351325e-36
1.403348489564937512e-95,2.983317844475501714e-21,1.000000000000000000e+00,1.924588740053589715e-21
2.622932762657021648e-37,9.999999999999986677e-01,1.233258084910143217e-15,4.654711379797398917e-24
1.394806974540285573e-82,2.051209036100110580e-18,1.000000000000000000e+00,9.706177291513630213e-18
1.133784082509392043e-31,1.930075878347749986e-32,2.562818287314054238e-39,1.000000000000000000e+00
2.114232368608297043e-32,1.000000000000000000e+00,6.875465399690289738e-23,3.543414059553036468e-20
3.395294475135655708e-63,8.027083254169593730e-14,9.999999997832986764e-01,2.166209901552463821e-10
5.537939562653051819e-100,1.019231758459918845e-20,1.000000000000000000e+00,5.537269269855300103e-24
1.132457640308449150e-39,1.682489189929837565e-12,1.748282680660015182e-06,9.999982517156368322e-01
1.000000000000000000e+00,1.562023219326883453e-19,1.406443020465027769e-93,4.843821021999935379e-21
1.029904121581759315e-38,1.000000000000000000e+00,1.657853271793479052e-22,1.728022287062881287e-27
1.253212414121235482e-40,1.211739857592030785e-34,1.836988859151685385e-28,1.000000000000000000e+00
9.999999999989900301e-01,1.009895472269296237e-12,7.470320688861654230e-89,6.423346959758026282e-24
2.691688492122621071e-40,2.945984233788535819e-48,8.369510425384232259e-56,1.000000000000000000e+00
1.000000000000000000e+00,1.222215625801033044e-23,4.181165335420508750e-96,3.324494596675764824e-19
1.068608503008448708e-79,3.796876297266432687e-13,9.999999999996203037e-01,1.206138231119692681e-21
9.328255348337195933e-33,8.800161286792517598e-34,1.058809867439741184e-40,1.000000000000000000e+00
9.600820568374361426e-26,1.000000000000000000e+00,9.924602755158160378e-32,3.406359772373422398e-25
8.617407711581705264e-44,1.000000000000000000e+00,1.282217663880250223e-31,2.033967047002366060e-37
9.999999999999727995e-01,2.754872772090558218e-17,3.645202749916013461e-74,2.732495382694525301e-14
4.208474344024594442e-52,2.296581803825090014e-47,9.205400789839266088e-48,1.000000000000000000e+00
1.926431063780582350e-104,4.044723292474311601e-25,1.000000000000000000e+00,2.965439884404231694e-21
4.814951086731690850e-95,1.334724108202127966e-21,1.000000000000000000e+00,2.291686198624049539e-20
1.954438334492526806e-36,3.961750598846990332e-20,2.706152854642475891e-21,1.000000000000000000e+00
3.823300405682688569e-43,1.000000000000000000e+00,1.663983137188127830e-39,5.677185852044958321e-34
5.800868444935274295e-84,2.108284903828037314e-13,9.999999999997890576e-01,3.992467753937646482e-22
9.999999999999793499e-01,1.260844427913795826e-17,6.085787873553184920e-75,2.071481087844037080e-14
7.158933018415928727e-54,1.000000000000000000e+00,2.205781964760887787e-29,2.299771579789942431e-41
2.539742097507399238e-23,1.000000000000000000e+00,2.882038553191493101e-42,1.138945057507350086e-29
1.237619904974277261e-98,5.941895313977219905e-23,1.000000000000000000e+00,4.255166224498516139e-21
3.478452774608296086e-40,2.169189691841977724e-36,1.067552289624299335e-37,1.000000000000000000e+00
6.731927790018910856e-42,1.000000000000000000e+00,2.009208902897329639e-32,1.565947109852870217e-31
2.513817037164544527e-47,1.000000000000000000e+00,1.439839487545611164e-40,2.249333445196039988e-42
1.652406530145699640e-35,1.000000000000000000e+00,2.360820459537402339e-23,1.943462926721984584e-23
2.599440311153368050e-44,1.000000000000000000e+00,7.338299427111731945e-39,3.056124289336648920e-38
1.622520069939498928e-30,1.000000000000000000e+00,3.624311710250699393e-24,3.044095174152641420e-23
5.991355293199865769e-92,4.026892205979828203e-18,1.000000000000000000e+00,2.622718744987151138e-23
4.440148732632415637e-17,2.541526105251597025e-29,7.051241579739936212e-50,1.000000000000000000e+00
1.648276932114570327e-60,7.681945235861661488e-43,1.367083034051986979e-29,1.000000000000000000e+00
7.025517423049170988e-40,1.000000000000000000e+00,5.729854315553993917e-22,4.828906085619401725e-26
4.034547933093992544e-27,9.999999999999998890e-01,1.161319933378051032e-20,1.097033423508888238e-16
3.017122113670497764e-46,1.000000000000000000e+00,6.565676264777090933e-41,1.959317807932931565e-42
1.000000000000000000e+00,2.263121885169386031e-19,8.426038983566058703e-86,2.079955031898736361e-18
1.521071753678347613e-83,2.075907180114503285e-18,1.000000000000000000e+00,2.986262284195116108e-18
4.502204039787194106e-71,3.580272532279388771e-16,9.999999999835361697e-01,1.646362104357478279e-11
2.088271864050012789e-118,7.392492987746523292e-28,1.000000000000000000e+00,3.287111112276841633e-24
1.719239057309084904e-28,1.000000000000000000e+00,8.680322671869105241e-43,1.183804939739532082e-33
3.528449851755701043e-43,3.177883174755336001e-30,6.414125625234726256e-20,1.000000000000000000e+00
7.613817900933817024e-25,1.000000000000000000e+00,1.499315235072030203e-43,8.895679422427116045e-29
9.474435007474311606e-31,1.000000000000000000e+00,9.681268484306640321e-37,2.981382256273436732e-28
6.086964296259126728e-36,5.100362731807325569e-32,4.320322930436123689e-31,1.000000000000000000e+00
1.217949440830329403e-16,9.999999999999998890e-01,3.552619116441013824e-44,2.036800169881976432e-24
1.719276626879726625e-102,7.965722774857293464e-25,1.000000000000000000e+00,6.834790966881939680e-21
5.406323796427747320e-36,3.933717456120299627e-31,1.530939194576819607e-34,1.000000000000000000e+00
1.373482942436176798e-35,1.000000000000000000e+00,2.259883002130710457e-25,7.582713083609224887e-25
1.155850513193333509e-24,1.000000000000000000e+00,4.623158354680487572e-45,7.486999930618987240e-31
5.661639299972370940e-26,4.526424142428873403e-27,3.943134326587108992e-36,1.000000000000000000e+00
3.125547507560764182e-31,7.277818383126144383e-41,1.353591700977945874e-49,1.000000000000000000e+00
2.728511858216467884e-24,1.000000000000000000e+00,8.383975541794910896e-46,1.604565219140872031e-30
1.462831189642383471e-42,1.000000000000000000e+00,1.679405205563943023e-31,5.560615738110814326e-32
9.999999593401300846e-01,1.988749416169946134e-22,1.372810178374545358e-75,4.065986988532232657e-08
1.487393207706396134e-36,5.987316197479573482e-31,2.183286796242863157e-29,1.000000000000000000e+00
7.111629276413758183e-50,2.151958987648985654e-36,1.275199641050950999e-26,1.000000000000000000e+00
2.934374486810521931e-42,1.000000000000000000e+00,5.865464393566971720e-37,7.163551716805422200e-42
1.082342612108087884e-95,2.619347773321672879e-22,1.000000000000000000e+00,2.946958306228040020e-20
4.576893515733930977e-32,3.779405903568499243e-25,9.709316803431282746e-26,1.000000000000000000e+00
1.683773489648588699e-33,1.000000000000000000e+00,1.653604080808809752e-61,1.960359308831454316e-35
5.724485286765135728e-96,2.729450032513236768e-17,1.000000000000000000e+00,2.021008815099638679e-26
2.135920252080958103e-50,1.000000000000000000e+00,1.764368956640371468e-24,7.885187207114323980e-33
3.374267162805139963e-18,2.988212265308003091e-14,1.079342367316354105e-28,9.999999999999700240e-01
1.128948947828192435e-89,1.112671204525985747e-21,1.000000000000000000e+00,2.081958380928651737e-17
8.877577001196632747e-44,1.000000000000000000e+00,3.402118771346941983e-17,5.234820046320221660e-24
1.400091124849661022e-100,7.157786776103771080e-21,1.000000000000000000e+00,6.703420424218079507e-24
1.000000000000000000e+00,1.613968688240458521e-20,4.319560546409792760e-94,2.595474519657468809e-21
1.028453447335307195e-32,1.000000000000000000e+00,2.623244033638993825e-27,1.598434631655784409e-25
2.603114595324646194e-50,1.000000000000000000e+00,1.015453020238580901e-24,1.476392716858395814e-37
8.484307444129116822e-39,2.474807777402524582e-32,5.479469012145967589e-32,1.000000000000000000e+00
1.551608247774283564e-18,1.000000000000000000e+00,2.130798774196489842e-53,1.019545367669588154e-33
6.530931910060749095e-33,6.107121641598790663e-27,2.546448916910223839e-28,1.000000000000000000e+00
3.831966138247118722e-62,1.000000000000000000e+00,4.106111540086491714e-39,6.573977826962646995e-42
1.731926242489748958e-92,1.077177030228905445e-17,1.000000000000000000e+00,5.044737932990616385e-23
6.958829660608595075e-97,2.557084323957470837e-21,1.000000000000000000e+00,5.595866662321823266e-22
3.137557861107286121e-42,9.999999999999997780e-01,1.102555136834102148e-16,4.333582347644381075e-25
1.570993932658267639e-22,1.669316863107136332e-20,2.442189285087225534e-28,1.000000000000000000e+00
5.853218580706415812e-24,1.000000000000000000e+00,5.336413558083041216e-28,2.831334584270946907e-22
2.903632466543475225e-39,1.000000000000000000e+00,2.969002208732395089e-25,8.573515848881233161e-28
2.090702653874514641e-63,8.370414054499374615e-13,9.999999999925747174e-01,6.588335476324671175e-12
1.775164066734725840e-39,5.468784504255305906e-22,2.456094013548050516e-20,1.000000000000000000e+00
4.016185670113374421e-35,1.000000000000000000e+00,2.643536491138052989e-34,2.924939987263666365e-31
3.675111983395659005e-38,1.000000000000000000e+00,6.037232407844276710e-52,3.885349302359491735e-43
1.880016569765261548e-29,3.927872692857842588e-35,3.097879941482111538e-50,1.000000000000000000e+00
1.658810975244694151e-42,8.813424048900901958e-33,5.333634928347382972e-30,1.000000000000000000e+00
3.740915594997030887e-43,1.000000000000000000e+00,8.943973773345546727e-22,1.704797960336228260e-25
4.668121900367956474e-74,1.042650918061108956e-19,9.999999997811934715e-01,2.188064942477350331e-10
3.035026408418627597e-71,1.000000000000000000e+00,9.223516392665159583e-20,5.184675108339921687e-38
1.186273851505482402e-90,5.135989246950118438e-19,1.000000000000000000e+00,5.713137952040945645e-21
1.669247289711088211e-91,5.393437720034136336e-22,1.000000000000000000e+00,1.331022549723003986e-18
1.943455369674405345e-76,1.472395835102104618e-13,9.999999999998527844e-01,1.291438790660927125e-17
2.237595928735590669e-34,2.042385515149908312e-34,3.277698770652004565e-42,1.000000000000000000e+00
6.650303443781777861e-45,7.526723929412171880e-35,1.536236563677246914e-27,1.000000000000000000e+00
2.502324637278594782e-36,1.000000000000000000e+00,1.796599589765128326e-40,1.676187889247981756e-33
8.213384816579375046e-35,1.000000000000000000e+00,2.929457823738602692e-29,5.158542677837625051e-28
8.209326964170642628e-44,1.000000000000000000e+00,9.838356165349198863e-29,1.065671672520218829e-32
1.000000000000000000e+00,1.203462659163155462e-28,2.730651693921664927e-107,1.186917769141779265e-19
4.772964284025783946e-22,1.000000000000000000e+00,3.254161437339183693e-27,1.843720538786423393e-18
8.727358281061371782e-31,1.000000000000000000e+00,3.312351928476399841e-44,7.394583309669459374e-33
9.999999936986989635e-01,6.301301119629472065e-09,8.421578867746001016e-66,1.292685350204594824e-17
4.238566733377215746e-83,1.268977920009250624e-22,9.999999999982673859e-01,1.732564747153647436e-12
5.994347040765918026e-81,7.628458646916690708e-21,9.999999999999424904e-01,5.744622042068581003e-14
1.005242521812611860e-35,1.449702240763030330e-22,4.148559398888995622e-22,1.000000000000000000e+00
3.523567919715864256e-26,1.000000000000000000e+00,3.641551958007237779e-25,1.730591450287211442e-22
7.523734256785603419e-50,5.631369156704843782e-32,2.475886377239225985e-27,1.000000000000000000e+00
1.902090639172738149e-103,6.835020342929882931e-28,1.000000000000000000e+00,5.811923887170647309e-18
9.999999999984585664e-01,1.541477278991559292e-12,4.638118618007214820e-73,3.214992681352149894e-18
8.393621284791934630e-38,1.000000000000000000e+00,1.994558064036183589e-23,1.311796352734164094e-26
2.238820439154566102e-47,1.000000000000000000e+00,4.623663707848589689e-30,4.353495069418858802e-34
5.266237314281851676e-46,1.190223411361834896e-33,4.968148559937705513e-27,1.000000000000000000e+00
7.473290740886712576e-30,1.000000000000000000e+00,9.669068824716331352e-36,1.000156495893889268e-26
1.466467523556052293e-41,1.000000000000000000e+00,1.399075525718920873e-27,7.267240971667367866e-31
3.043541311507519077e-45,1.000000000000000000e+00,3.547380269322880473e-22,1.115606377780654105e-30
2.048516870019764204e-36,5.290360935553416024e-37,2.308854142127354852e-39,1.000000000000000000e+00
8.042617172024264031e-40,1.063931265760466226e-32,2.818348083535588002e-35,1.000000000000000000e+00
9.971649655769160825e-94,2.169190461132396460e-20,1.000000000000000000e+00,2.990307519976614067e-21
4.345203065173161872e-55,1.000000000000000000e+00,1.724063868986404745e-43,2.075385305723637856e-39
2.812732848759277606e-39,1.000000000000000000e+00,2.118363795936892569e-31,4.252081116027863270e-37
1.541836244427945756e-89,8.134856300227892632e-20,1.000000000000000000e+00,8.958995184363126865e-20
1.863761890037888648e-33,1.099333888636175341e-34,5.602733363955341627e-48,1.000000000000000000e+00
9.999999999999995559e-01,4.087333709818895206e-16,1.928211121775951781e-84,5.216383226966338462e-21
2.999550969310516503e-32,1.908193579811859750e-32,5.636631875385706676e-39,1.000000000000000000e+00
1.484622340656462830e-49,1.000000000000000000e+00,2.659885624668589344e-21,9.078934603751270895e-27
6.920887813694331685e-34,9.999999999999963363e-01,8.737507977681369798e-17,3.758122705701842372e-15
9.651060956548084369e-101,9.046742110973302669e-17,9.999999999999998890e-01,2.929912585586297840e-29
9.995999098578182532e-106,4.357516938906256933e-27,1.000000000000000000e+00,2.517051591157252698e-19
3.548568888093820168e-21,1.181346181511222627e-27,8.692931114692645770e-43,1.000000000000000000e+00
1.491782051431147279e-37,1.000000000000000000e+00,2.980211079826641061e-41,3.326680989440735734e-35
3.357928166356420982e-43,2.221019814491823864e-40,2.573062632998281360e-42,1.000000000000000000e+00
1.238134543122618500e-25,2.313461711483473077e-29,2.809330058392443121e-40,1.000000000000000000e+00
1.487113022535820642e-50,7.366834737171441134e-23,1.123292639135313084e-09,9.999999988767072079e-01
8.941547544071222474e-28,7.768923897880753016e-26,4.099857857344115141e-31,1.000000000000000000e+00
1.742706073784740911e-25,1.000000000000000000e+00,1.137129039741947491e-35,1.600046536262258070e-29
6.991859340836218143e-89,4.470796556626484086e-16,9.999999999999995559e-01,7.300020678611549542e-24
9.815570745549966342e-15,7.162828367372205133e-33,2.770295676556104721e-57,9.999999999999901190e-01
8.162506175878878028e-98,5.569827244951268263e-21,1.000000000000000000e+00,2.402313751326252954e-21
1.842305655099733474e-36,1.000000000000000000e+00,2.317362563783899136e-40,3.286488424739734068e-34
1.157619363472641871e-23,1.000000000000000000e+00,9.372082339247074188e-49,1.139391396378251608e-23
1.000000000000000000e+00,1.022750588106834651e-18,6.505031976498010657e-83,1.008692473232865261e-17
5.586244160304097473e-39,1.067406395096621798e-45,7.299149557350392336e-50,1.000000000000000000e+00
2.307842088649566774e-78,2.713734793414296663e-18,9.999999999999942268e-01,5.766798760709226162e-15
2.103278405864335654e-31,4.182807827784791039e-30,1.162448787501260822e-36,1.000000000000000000e+00
2.943519262946757451e-28,1.000000000000000000e+00,1.034902982513517625e-31,1.017120919464769722e-27
4.515022185410946465e-20,1.000000000000000000e+00,2.720487956059855479e-30,1.861395612477766869e-20
3.248545574348930102e-102,4.708846526709424667e-19,1.000000000000000000e+00,2.228286738757141128e-27
3.637370536266414549e-72,5.151992937194463731e-04,9.994848007062806516e-01,5.700959308617278669e-22
2.570809472644938461e-66,1.605288522241694997e-08,9.999999839471147567e-01,2.282187785570514643e-18
1.143892750560880617e-83,1.181209911662566695e-15,9.999999999999988898e-01,3.490613798318644217e-21
7.425101410262038539e-41,1.000000000000000000e+00,8.703918498723087353e-28,1.402374342194317016e-29
6.252731267604135449e-38,1.572179251521683124e-42,5.948849589693955517e-42,1.000000000000000000e+00
1.232032127394527122e-31,1.000000000000000000e+00,2.718239117436353760e-31,8.293124126024021685e-27
6.401855568370773891e-45,9.999999999999997780e-01,2.200620798650688088e-16,2.846229953352835578e-29
9.999999999999938938e-01,6.100230092083015728e-15,3.805379179963294701e-78,4.943082109464807322e-18
8.971038361800769416e-69,7.113407812605414205e-18,9.999999988690267960e-01,1.130973280131511796e-09
2.860416546260212370e-46,1.000000000000000000e+00,4.813592651057990129e-38,5.038503596653293695e-33
8.608046242833922689e-93,2.148802423781283018e-17,1.000000000000000000e+00,7.309147637457457333e-24
3.804449099958321844e-40,1.000000000000000000e+00,4.866391119153226475e-39,1.789021341776976134e-36
2.635722899444445117e-36,1.000000000000000000e+00,3.510503480526762997e-53,2.369087690243509230e-43
1.527097954039730009e-108,5.505485875163015115e-29,1.000000000000000000e+00,6.291889225585204167e-19
2.355333202223039034e-72,1.922197293067018970e-16,9.999999999998144817e-01,1.852017059759121681e-13
1.577301114517714411e-20,1.000000000000000000e+00,4.639883022958425238e-50,8.742269298883440482e-31
2.752355524735422972e-84,5.756625376813402856e-19,1.000000000000000000e+00,9.931320296705807401e-18
8.931264583784890781e-36,1.000000000000000000e+00,9.420667988599642938e-43,1.165212871042827934e-38
1.041069990517113083e-45,4.913653059738893144e-24,4.879992569285686621e-16,9.999999999999994449e-01
