1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999998753220e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,9.999999887314333646e-01,1.000000000000000036e-10,9.568433032068519253e-09,7.233964338166360825e-10,9.767373174094499579e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,8.318175174380008615e-04,9.991681824825028313e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999970935324889e-01,2.904631534429835614e-09,1.000000000000000036e-10
1.000000000000000036e-10,9.999757017891969246e-01,1.000000000000000036e-10,2.316377886678057499e-05,1.132404809156760100e-06,2.027127106706403745e-09
9.999999999303263998e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,3.177566386519482594e-04,9.996822433552747800e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,6.168700259723478053e-06,9.999938312993991163e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.486120923256728944e-03,9.985138790661232111e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,3.648704353728834916e-05,9.999635129564626856e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.901368066011836555e-06,9.999980986319338960e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,3.637450687844664661e-04,9.996362549312144408e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,4.959293974519967748e-06,9.999950407060187452e-01
1.000000000000000036e-10,9.999999836659828611e-01,1.000000000000000036e-10,1.000000000000000036e-10,2.240945233965100399e-10,1.609608498348388121e-08
9.999999742331329156e-01,1.000000000000000036e-10,1.000000000000000036e-10,2.044167426644631751e-08,1.000000000000000036e-10,5.321809760888171964e-09
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999973617770e-01,1.000000000000000036e-10,1.000000000000000036e-10
9.999995135459073259e-01,1.000000000000000036e-10,1.000000000000000036e-10,4.864508970396201676e-07,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.190443024521326823e-03,9.988095569754781300e-01
1.000000000000000036e-10,2.067859442857435388e-07,1.000000000000000036e-10,9.999937402424388111e-01,6.052971501537932164e-06,1.000000000000000036e-10
9.999999992391096493e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.567890617865679305e-10
9.999999988917310789e-01,1.000000000000000036e-10,1.000000000000000036e-10,6.282085895957373651e-10,1.000000000000000036e-10,4.800562403845374438e-10
9.999999713699460058e-01,1.000000000000000036e-10,1.000000000000000036e-10,2.856844685920875935e-08,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.501833314144888222e-06,9.999974981666857055e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999961859621367e-01,3.813922867215838440e-09,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999998078204e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,7.232077886641917222e-10,1.000000000000000036e-10,9.999999913003515539e-01,7.976438132650771365e-09,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999997326185497e-01,2.673796923222717525e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.869690123445894427e-07,9.999998130309876165e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999997449818e-01,1.000000000000000036e-10,1.000000000000000036e-10
9.999251915208183794e-01,1.000000000000000036e-10,1.000000000000000036e-10,7.470436114003974287e-05,6.474632825853915169e-09,9.764340866175803655e-08
1.000000000000000036e-10,9.999999947484007334e-01,1.000000000000000036e-10,3.268744717783489685e-10,2.027019103548109676e-10,4.722022934764836833e-09
1.000000000000000036e-10,9.999926714438165387e-01,1.000000000000000036e-10,3.809391046624589631e-06,3.035702215150854126e-06,4.834629216691128006e-07
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999999539257e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.735579656234439295e-06,9.999982644157779932e-01
1.000000000000000036e-10,9.999999999214981283e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999999980016e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.318028568957610381e-03,9.976819714308049480e-01
9.999999906846555042e-01,1.000000000000000036e-10,1.000000000000000036e-10,4.808375788832086071e-10,1.000000000000000036e-10,8.832104733734529295e-09
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.491585061712137486e-03,9.985084149382174035e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.490820389586728388e-06,9.999975091377024672e-01
9.999989117098059266e-01,1.000000000000000036e-10,1.000000000000000036e-10,8.452587034479002559e-09,1.000000000000000036e-10,1.079812129622159543e-06
1.000000000000000036e-10,9.999996253946579206e-01,1.000000000000000036e-10,1.560299787888034782e-09,7.895347641218718148e-09,3.651496946488448259e-07
1.000000000000000036e-10,9.999999995423084487e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.697888032924324577e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999996239314111746e-01,3.760685420798865462e-07,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.859100107330716720e-04,9.998140899890544109e-01
1.000000000000000036e-10,9.843695302179229643e-09,1.000000000000000036e-10,9.999995772389409510e-01,4.129147768875069046e-07,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999998773058119e-01,1.226568324658457351e-10,1.000000000000000036e-10
1.000000000000000036e-10,9.999999995447534928e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,4.552126816141442403e-10
1.565410844320483912e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,4.094891461521299285e-03,9.959051083815987360e-01
1.000000000000000036e-10,9.999999934230108245e-01,1.000000000000000036e-10,1.000000000000000036e-10,3.944269138449521455e-10,6.102191347453435576e-09
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,6.274845750937427399e-05,9.999372515424748142e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.444148739529677869e-07,9.999998555850390103e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999892118133227e-01,1.078647748929892136e-08,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.670226115495192237e-05,9.999832977386048372e-01
8.565369810751231133e-07,1.000000000000000036e-10,1.000000000000000036e-10,9.999991433046319100e-01,1.000000000000000036e-10,1.582982469373618142e-10
1.000000000000000036e-10,9.999999979294433849e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.069878856419828905e-09
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999999996669e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,9.999999924131079965e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.560141571887538970e-09
1.000000000000000036e-10,9.999999829695791487e-01,1.000000000000000036e-10,1.644768013591121750e-08,5.812804941249535631e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999318845978e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,9.999999867759572503e-01,1.000000000000000036e-10,1.000000000000000036e-10,6.895852890133908728e-10,1.244439511528950620e-08
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,8.546822065736286729e-06,9.999914531779342530e-01
3.936808897177831530e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999989878793905e-01,6.183794644774483802e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.213117767774644101e-08,9.999999878678224041e-01
9.999998602871018605e-01,1.000000000000000036e-10,1.000000000000000036e-10,4.302737037368280130e-10,1.000000000000000036e-10,1.392523765989241551e-07
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.320990112153000833e-06,9.999926790098878637e-01
1.000000000000000036e-10,9.999999998851402117e-01,1.000000000000000036e-10,1.139654330062824645e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999864613947631e-01,1.353697956851810725e-08,1.000000000000000036e-10
1.000000000000000036e-10,4.296397762349517154e-08,1.000000000000000036e-10,9.999237815504521398e-01,7.617519610388333035e-05,2.894662367927203280e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999998739788199531e-01,1.260167305467362451e-07,1.000000000000000036e-10
1.000000000000000036e-10,9.999999989764838393e-01,1.000000000000000036e-10,8.881129335786192524e-10,1.220226492187277827e-10,1.000000000000000036e-10
3.179635305696463189e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999681636643212e-01,3.151499604813144948e-08,1.000000000000000036e-10
9.999999955621169390e-01,1.000000000000000036e-10,1.000000000000000036e-10,4.437512302471592325e-09,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,8.830973621099718999e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.642682936041578705e-04,9.997357308220984340e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.902231147850441521e-04,9.998097768852148848e-01
1.000000000000000036e-10,9.999999998534193635e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,3.032401133408812567e-08,1.000000000000000036e-10,1.000000000000000036e-10,8.708711948543259836e-04,9.991290984789693574e-01
1.000000000000000036e-10,9.999999899939177039e-01,1.000000000000000036e-10,3.968803588054158785e-09,4.086944880292780347e-09,1.950333772972586718e-09
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999888231628e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.865245521338772273e-10,2.465414333104839800e-04,9.997534583717185841e-01
1.000000000000000036e-10,9.999737029059240223e-01,1.000000000000000036e-10,1.770533408966155223e-05,8.231897402822096734e-06,3.598625834286652102e-07
1.000000000000000036e-10,9.999999998520688882e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.408761953246738606e-10
1.000000000000000036e-10,1.327284756263436396e-03,1.000000000000000036e-10,9.948530953510459351e-01,3.818215787394297137e-03,1.404105296452982818e-06
9.999999990436617692e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.340172107462527234e-10,1.000000000000000036e-10,8.221838971610037967e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.905757614071496258e-04,9.997094242268429465e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999995341347186484e-01,4.658652634071490946e-07,1.000000000000000036e-10
9.999979169206338891e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,4.434348664492021814e-10,2.082630764504503385e-06
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999999997780e-01,1.000000000000000036e-10,1.000000000000000036e-10
9.999999989108306897e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.082099005021321851e-09,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,9.999991385321943538e-01,1.000000000000000036e-10,1.000000000000000036e-10,3.035624127818067014e-09,8.583865710832570929e-07
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999977152720e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.630672395769605588e-03,9.973693276032402633e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.542076976525496196e-05,9.999245792302343672e-01
9.999996853652497464e-01,1.000000000000000036e-10,1.000000000000000036e-10,3.041910393369456663e-07,1.000000000000000036e-10,1.044286040473945683e-08
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000000e+00,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,9.999999999241444559e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,9.999999997488751013e-01,1.000000000000000036e-10,1.928453455761138285e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999967419755942e-01,2.971174295975312936e-09,2.239208298436267154e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.744895751642517418e-08,9.999999825510423879e-01
1.000000000000000036e-10,9.999993743249117051e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.318305497598794908e-10,6.255169769449352861e-07
9.999997275409182595e-01,1.000000000000000036e-10,1.000000000000000036e-10,2.653702019550022132e-07,1.000000000000000036e-10,7.088255462550746792e-09
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,3.359699908903010263e-06,9.999966403000873916e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.789829200148169919e-03,9.972101707951245286e-01
1.000000000000000036e-10,9.999999998971756954e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999970140552e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,8.362745915012427458e-07,9.999991637254079802e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,3.756527219993669285e-06,9.999962434727800442e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.410399921052218441e-04,9.998589599987323107e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.571372580768501727e-06,9.999984286274192780e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.884510374658206200e-03,9.981154896178432434e-01
1.000000000000000036e-10,9.999999971631247098e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.785559070186392162e-09
5.308135119751419001e-09,1.000000000000000036e-10,1.000000000000000036e-10,9.999999946843093346e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999996260892088e-01,3.739069211920941674e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.489768960505052448e-05,9.999251022884241280e-01
1.000000000000000036e-10,1.131534619438575586e-10,1.000000000000000036e-10,1.016053501261405912e-08,5.657894121776158719e-03,9.943420956044236592e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,8.978774392096194754e-06,9.999910212256079012e-01
9.999999962851798818e-01,1.000000000000000036e-10,1.000000000000000036e-10,2.735934431079596604e-09,1.000000000000000036e-10,9.785930879482042793e-10
1.000000000000000036e-10,9.999999931822142196e-01,1.000000000000000036e-10,2.207698703951820776e-09,2.628713967516171647e-09,1.981373127505142042e-09
1.000000000000000036e-10,9.999947674099911588e-01,1.000000000000000036e-10,5.037333720945300162e-06,1.692875089465350083e-07,2.596877896486794680e-08
1.000000000000000036e-10,9.999999999977396969e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.432898612870956399e-03,9.985671013871156854e-01
1.000000000000000036e-10,2.967418398456821447e-10,1.000000000000000036e-10,9.999656926013094083e-01,3.430710194672839138e-05,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,3.124423966502148041e-04,9.996875576025219257e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,5.789787502086916221e-05,9.999421021249600416e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999692286496433e-01,3.077134910700667159e-08,1.000000000000000036e-10
8.931146704540408754e-09,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,3.105380515047372839e-03,9.968946105523308621e-01
1.000000000000000036e-10,9.999999998872578511e-01,1.000000000000000036e-10,1.040530046154838917e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999836854947e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.163164408750479762e-05,9.999083683545609835e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.709071233252999705e-04,9.990290928757030731e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999985815219983e-01,1.418115792136480676e-09,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999999989029886e-01,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.184049861555379416e-04,9.992815950123842272e-01
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.415548158939174285e-06,9.999985844518404221e-01
9.996317121375691839e-01,1.000000000000000036e-10,1.000000000000000036e-10,3.682878334872065188e-04,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999474177105885e-01,5.258228205064749914e-08,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999999809642784454e-01,1.903559009895149817e-08,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.908106550489693576e-04,9.992091893449509543e-01
1.000000000000000036e-10,9.999999997392027273e-01,1.000000000000000036e-10,2.182436376798924319e-10,1.000000000000000036e-10,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,9.999986945622256762e-01,1.305436675995592551e-06,1.000000000000000036e-10
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.152903902466506881e-09,9.999999978470961448e-01
1.000000000000000036e-10,9.999999926153262386e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,7.377859901142652375e-09
1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,4.954862283754035998e-07,9.999995045126708337e-01
2.223199946070745596e-09,1.000000000000000036e-10,1.000000000000000036e-10,9.999996015593459742e-01,2.030075245345248870e-07,1.932099128601671388e-07
1.000000000000000036e-10,9.999999940720023517e-01,1.000000000000000036e-10,5.774297067539038604e-09,1.109980700183496466e-10,1.000000000000000036e-10
1.000000000000000036e-10,5.000832552546123109e-09,1.000000000000000036e-10,1.000000000000000036e-10,2.772554528332799823e-05,9.999722694515885690e-01
1.000000000000000036e-10,9.999999998839019799e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.119756403661457863e-10
9.999999996502494382e-01,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,1.000000000000000036e-10,2.519472874957275680e-10
